Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source
2024-01-01 00:00:00,South Korea,South Korea,KR,360.97,422.73,36.39,3.44,new.kpx.or.kr; Electricity Maps Estimation,,
