Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source
2024-01-01 00:00:00,Australia,Queensland,AU-QLD,522.68,580.99,27.87,27.87,Electricity Maps Estimation; opennem.org.au,,
