Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source
2024-01-01 00:00:00,USA,Southeast Alaska Power Agency,US-AK-SEAPA,1.97,27.03,99.52,99.52,Electricity Maps Estimation; seapahydro.org,,
