Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source
2024-01-01 00:00:00,French Polynesia,French Polynesia,PF,221.87,367.97,45.35,45.35,Electricity Maps Estimation; edt.pf,,
