Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source
2024-01-01 00:00:00,USA,Southwestern Power Administration,US-CENT-SPA,92.79,122.42,86.96,85.81,Electricity Maps Estimation; eia.gov,,
