Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source
2024-01-01 00:00:00,USA,Imperial Irrigation District,US-CAL-IID,406.30,503.42,25.82,25.08,Electricity Maps Estimation; eia.gov,,
