Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source
2024-01-01 00:00:00,USA,Avista Corporation,US-NW-AVA,164.05,213.29,68.17,65.29,Electricity Maps Estimation; eia.gov,,
